1,26.53333333333333,10.632665872573853
2,37.58095238095238,21.27176284790039
3,64.65714285714286,31.83894371986389
4,62.304761904761904,42.40524625778198
5,65.48571428571428,53.03865575790405
6,80.64761904761905,63.7211549282074
7,83.11428571428571,74.45523738861084
8,81.0952380952381,85.08705401420593
9,82.44761904761904,95.73677921295166
10,83.45714285714286,106.43998789787292
11,82.7904761904762,117.15273070335388
12,80.81904761904762,127.77760457992554
13,83.05714285714285,138.31895327568054
14,82.12380952380953,149.02530908584595
15,83.48571428571428,159.7346739768982
16,83.3047619047619,170.39441871643066
17,80.06666666666666,181.17730569839478
18,82.32380952380952,191.77073431015015
19,83.02857142857142,202.36754822731018
20,82.99047619047619,213.1332893371582
21,83.63809523809523,223.88886427879333
22,83.11428571428571,234.5148401260376
23,82.51428571428572,245.27805161476135
24,82.08571428571429,256.0229594707489
25,83.70476190476191,266.4946405887604
26,83.72380952380952,277.19474506378174
27,83.56190476190476,287.8605363368988
28,82.71428571428572,298.49740862846375
29,81.42857142857143,309.3666274547577
30,82.85714285714286,319.96441984176636
31,82.6952380952381,330.62866830825806
32,84.43809523809523,341.305983543396
33,81.55238095238096,352.00382947921753
34,82.75238095238096,362.6419789791107
35,83.43809523809523,373.31028270721436
36,82.36190476190475,383.91461157798767
37,82.4095238095238,394.6043121814728
38,82.58095238095238,405.24963998794556
39,82.83809523809524,415.8628008365631
40,82.88571428571429,426.56698536872864
