epoch,loss,accuracy
1,0.1920861154794693,0.9421499967575073
2,0.05854497477412224,0.9817166924476624
3,0.04138071835041046,0.9869999885559082
4,0.030529756098985672,0.9904000163078308
5,0.027004597708582878,0.9915833473205566
6,0.022491030395030975,0.9928833246231079
7,0.01912667602300644,0.9937666654586792
8,0.01753576658666134,0.9942833185195923
9,0.014521528035402298,0.9952666759490967
10,0.012935709208250046,0.9955499768257141
