epoch,loss,accuracy
1,0.17309944331645966,0.9473999738693237
2,0.056628402322530746,0.982450008392334
3,0.03984915837645531,0.9872499704360962
4,0.030866101384162903,0.9901166558265686
5,0.02281193621456623,0.9926999807357788
6,0.021907864138484,0.992900013923645
7,0.017880890518426895,0.9938666820526123
8,0.015068665146827698,0.9950833320617676
9,0.013310601934790611,0.9954500198364258
10,0.011665874160826206,0.9961000084877014
