epoch,loss,accuracy
1,0.22983790934085846,0.9316166639328003
2,0.06383924931287766,0.9807000160217285
3,0.04429803788661957,0.9865999817848206
4,0.034845929592847824,0.9888499975204468
5,0.027468858286738396,0.9911333322525024
6,0.02392066828906536,0.9927166700363159
7,0.020781096071004868,0.9927499890327454
8,0.017085324972867966,0.9943666458129883
9,0.01563730090856552,0.9945833086967468
10,0.013839470222592354,0.9952333569526672
